artist,datestring,house,title,auction_name_lot,hammer,pdate,date,low_est,high_est,nomprice,lot_no,curr,paint_date,saleyear,cpi,saleprice,birth1,age,american,area,omeana,larea,father,mother,wife1,wife2,child1,child2,friend1,friend2,friend3,brother,sister
"Andre Masson (b. 1896, d. 1987)",5/8/2003,Christie's New York,L'homme,Impressionist & Modern Art - Day Sale (Lot 215),Hammer,1924 Paintings,15833,120000,160000,390000,215,USD,1924,2003,1.185087,462183.91,1896,28,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",11/16/2011,"JJ. Mathias, Baron Ribeyre & Assoc., Farrando Lemoine Paris",L'orange,Collection Saltiel (Lot 38),Hammer,1925 Paintings,18947,161664,202080,185913,38,USD,1925,2011,.96940058,180224.17,1896,29,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",5/6/2004,Sotheby's New York,Etoile,Impressionist & Modern Art - Evening Sale (Lot 118),Hammer,1925 Paintings,16197,90000,120000,340000,118,USD,1925,2004,1.1543462,392477.72,1896,29,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",12/13/2007,Sotheby's Paris,L'oeuf rouge,Art Impressioniste & Moderne (Lot 7),Premium,1925 Paintings,17513,262620,320980,298000,7,USD,1925,2007,1.0516731,313398.56,1896,29,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",11/28/2012,Christie's Paris,Les M??t??ores,Art Impressionniste et Moderne (Lot 73),,1925 Paintings,19325,193840,258454,,73,USD,1925,2012,.94974607,,1896,29,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",6/28/1995,Sotheby's London,Femme dans un jardin,"Impressionist & Modern Paintings, Drawings & Sculpture - Part II (Lot 175)",Hammer,1925 Paintings,12962,,,149501,175,USD,1925,1995,1.4308137,213908.08,1896,29,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",2/6/2001,Christie's London,Figure,The Art of Surreal (Lot 61),Hammer,1925 Paintings,15012,102130,145900,116720,61,USD,1925,2001,1.2312592,143712.58,1896,29,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",12/13/2007,Sotheby's Paris,Personnage entrant dans une chambre,Art Impressioniste & Moderne (Lot 9),Premium,1925 Paintings,17513,218850,291800,245476,9,USD,1925,2007,1.0516731,258160.5,1896,29,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",2/5/2007,Sotheby's London,Torse d'homme,Surrealist Art (Lot 96),Hammer,1926 Paintings,17202,352800,490000,333200,96,USD,1926,2007,1.0516731,350417.47,1896,30,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",7/1/1998,Sotheby's London,Les jeunes filles,Impressionist & Modern Art Part II (Lot 146),Hammer,1926 Paintings,14061,41742,58439,38403,146,USD,1926,1998,1.3377669,51374.262,1896,30,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",12/2/2013,"Artcurial - Briest, Poulain, F. Tajan Paris",Jeune fille ?  la fen?¦tre,Art impressionniste & moderne 1 (Lot 13),Premium,1926 Paintings,19694,203250,271000,245902,13,USD,1926,2013,.93603539,230172.97,1896,30,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",11/28/2012,Christie's Paris,La reine - marguerite,Art Impressionniste et Moderne (Lot 44),,1926 Paintings,19325,116304,155072,,44,USD,1926,2012,.94974607,,1896,30,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",6/25/2008,Christie's London,Figure or Personnage animal,Impressionist and Modern Art Day Sale (Lot 514),Premium,1926 Paintings,17708,393440,590160,427374,514,USD,1926,2008,1.0127866,432838.66,1896,30,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",11/29/1994,Sotheby's London,La chambre,"The Alfred Richet Collection of 20th Century Paintings, Drawings & (Lot 11)",Hammer,1926 Paintings,12751,,,132982,11,USD,1926,1994,1.4713631,195664.8,1896,30,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",11/25/2005,Villa Grisebach Auktionen Berlin,La chambre,Fine Art (Lot 58),Hammer,1926 Paintings,16765,164122,211013,152399,58,USD,1926,2005,1.1165181,170156.25,1896,30,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",2/2/2004,Christie's London,Figure ou personnage animal,The Art of the Surreal (Lot 56),Hammer,1926 Paintings,16103,272775,363700,309145,56,USD,1926,2004,1.1543462,356860.38,1896,30,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",2/6/2007,Sotheby's London,Personnages,Impressionist & Modern Art - Day Sale (Lot 362),Hammer,1926 Paintings,17203,137851,196930,128004,362,USD,1926,2007,1.0516731,134618.36,1896,30,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",12/5/2012,Tajan Paris,La t?¦te de mort,Art Moderne (Lot 50),,1927 Paintings,19332,195870,261160,,50,USD,1927,2012,.94974607,,1896,31,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",10/25/2009,Millon - Cornette de Saint Cyr Paris,Tetes d'animaux,Art Contemporain (Lot 11),Premium,1927 Paintings,18195,298820,448230,410865,11,USD,1927,2009,1.0164027,417604.31,1896,31,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",2/9/2011,Christie's London,Les ombres,The Art of The Surreal Evening Sale (Lot 108),Premium,1927 Paintings,18667,563010,884730,870654,108,USD,1927,2011,.96940058,844012.5,1896,31,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",11/20/1998,Christie's New York,Sur la plage,"The Collection of H.Torczyner, Esq. - 20th Century Art (Lot 771)",Hammer,1927 Paintings,14203,18000,22000,55000,771,USD,1927,1998,1.3377669,73577.18,1896,31,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",2/4/2002,Christie's London,Les ombres,Art of the Surreal (Lot 53),Hammer,1927 Paintings,15375,255528,354900,425880,53,USD,1927,2002,1.2120956,516207.28,1896,31,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",7/21/2012,Tajan Paris,La t?¦te de mort,Art Moderne et Contemporain - Design (Lot 4),,1927 Paintings,19195,243120,364680,,4,USD,1927,2012,.94974607,,1896,31,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",5/7/2003,Sotheby's New York,La poursuite,Impressionist & Modern Art - Part II (Lot 309),Hammer,1927 Paintings,15832,150000,200000,330000,309,USD,1927,2003,1.185087,391078.69,1896,31,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",2/6/2006,Christie's London,Combat d'oiseau et de poisson,Art of the Surreal (Lot 111),Hammer,1927 Paintings,16838,157158,209544,209544,111,USD,1927,2006,1.081627,226648.45,1896,31,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",11/10/1994,Christie's New York,Composition,Property from the Collection of Gertrude Bernoudy (Lot 439),Hammer,1928 Paintings,12732,,,37000,439,USD,1928,1994,1.4713631,54440.434,1896,32,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",5/23/2012,Christie's Paris,Masque devant une maison,Art Impressionniste et Moderne (Lot 15),Premium,1928 Paintings,19136,37737,62895,79750,15,USD,1928,2012,.94974607,75742.25,1896,32,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",12/7/2007,Koller Auktionen Zurich,Nus,Moderne Kunst (Lot 3295),Hammer,1928 Paintings,17507,21935,30709,21935,3295,USD,1928,2007,1.0516731,23068.449,1896,32,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",7/3/2008,Sotheby's Paris,Nus,Impressionist and Modern (Lot 166),,1928 Paintings,17716,43985,54981,,166,USD,1928,2008,1.0127866,,1896,32,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",5/23/2012,Christie's Paris,Squelettes d'oiseaux,Art Impressionniste et Moderne (Lot 12),Premium,1928 Paintings,19136,18868,25158,46542,12,USD,1928,2012,.94974607,44203.082,1896,32,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",3/4/2009,Binoche Renaud Giquello Paris,Combat de chevaux,Art d'aujourd'hui (Lot 66),,Circa 1929 Paintings,17960,126060,151272,,66,USD,1929,2009,1.0164027,,1896,33,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",11/30/1993,Christie's London,Le printemps,"Impressionist & Modern Paintings, Watercolours & Sculpture - Part (Lot 222)",Hammer,1929 Paintings,12387,,,19298,222,USD,1929,1993,1.5090381,29121.418,1896,33,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",11/11/1988,Sotheby's New York,La famille en metamorphose,"Impressionist & Modern Paintings & Sculpture, Part I (Lot 42)",Hammer,1929 Paintings,10542,,,550000,42,USD,1929,1988,1.843246,1013785.3,1896,33,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",6/22/1999,Francis Briest Paris,Printemps,Modern Paintings (Lot 45),Hammer,1929 Paintings,14417,47220,55090,47220,45,USD,1929,1999,1.3088596,61804.352,1896,33,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",5/25/1990,Finarte Casa d'Aste Florence,Venezia,Modern Oil Paintings & Watercolours (Lot 30),Hammer,1929 Paintings,11102,,,2000,30,USD,1929,1990,1.6683704,3336.7407,1896,33,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",12/2/2010,Christie's Paris,Les Poissoni??res,Art Impressionniste et Moderne (Lot 110),Premium,1930 Paintings,18598,198030,264040,238956,110,USD,1930,2010,1,238956,1896,34,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",11/8/1995,Christie's New York,Le faucheur,"Impressionist & Modern Paintings, Drawings & Sculpture (Part II) (Lot 290)",Hammer,1930 Paintings,13095,60000,80000,62000,,USD,1930,1995,1.4308137,88710.445,1896,34,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",11/8/1995,Christie's New York,L'abattoir,"Impressionist & Modern Paintings, Drawings & Sculpture (Part II) (Lot 260)",Hammer,1930 Paintings,13095,40000,50000,60000,,USD,1930,1995,1.4308137,85848.82,1896,34,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
"Andre Masson (b. 1896, d. 1987)",12/3/2007,Christie's Paris,Hommes devant la mer,Art Impressionniste et Moderne (Lot 11),Premium,Circa 1930 Paintings,17503,58628,87942,471735,11,USD,1930,2007,1.0516731,496111,1896,34,0,499.05225,499.05225,6.2127109,,,,,,,1983,,,,
